3.852399640245615586e+01,4.199396268945319832e+01,4.449337744325226396e+01
6.696365418680672121e+01,5.097178356062215698e+01,3.977631684702016202e+01
4.370748605543534637e+01,4.278180965640584077e+01,4.268854568330928601e+01
3.051558855779309454e+01,3.601229549929613682e+01,4.328841064848735698e+01
5.717629870618735310e+01,3.907982391344233974e+01,3.303798317305215448e+01
5.077453740615963795e+01,3.588984401184632134e+01,3.415847264005090977e+01
5.845056436669712951e+01,4.337655912676097358e+01,2.808598989574936766e+01
5.687933108118679115e+01,4.422715093868005454e+01,3.624587392819061904e+01
4.215835233375335633e+01,3.914259345573811544e+01,4.206213677347105317e+01
6.065382535641070660e+01,4.082636787410673662e+01,3.194979448074773742e+01
4.435896449461462510e+01,4.228363425844341350e+01,4.135282483990994962e+01
1.147010470653292025e+01,5.317714792131079449e+00,1.276986561038375267e+00
5.584411950761008825e+01,3.846154961129093408e+01,3.306721092604722401e+01
6.164302079545019808e+01,4.183927585204438770e+01,3.734582847036582365e+01
5.726143461298825343e+01,3.708080754617384400e+01,3.245381089599672464e+01
4.857281784137513370e+01,5.337394231515527565e+01,3.473274423072395933e+01
4.823065506800360680e+01,4.609145176037150549e+01,4.191495203054048346e+01
4.464675448728403495e+01,4.089693080228180122e+01,3.988263443850993895e+01
4.608824933428059012e+01,4.734222332018980950e+01,4.593512642406024327e+01
5.963505093458672945e+01,4.343085344414228643e+01,3.769513480088578206e+01
4.260135804016457683e+01,3.962049498605009035e+01,3.571480556894760383e+01
5.977966286434109122e+01,4.064639484025867233e+01,3.829338868163440424e+01
5.006259269569572012e+01,4.987512662585869805e+01,4.327808315304653064e+01
6.048062041404959643e+01,4.320696359992341939e+01,3.832242097713854179e+01
5.696329277995856444e+01,4.191945280418971009e+01,3.709347612195932697e+01
5.518601568098560506e+01,3.788453777936467759e+01,3.522340584262887120e+01
3.736004460740260669e+01,3.179138581976319955e+01,3.025700746846350597e+01
5.577097735609046225e+01,3.808299648844146645e+01,2.904323872206730073e+01
6.019347612358540545e+01,4.254339539468722364e+01,3.821225237563169941e+01
5.975588592135569854e+01,4.062733956636890298e+01,3.412621571946058197e+01
5.752663483370112374e+01,3.522160044286186320e+01,2.835213874762613173e+01
3.535401978865734662e+01,3.760811434349562177e+01,3.029328906199664573e+01
4.036919519633539011e+01,4.483407136270524518e+01,3.832120582736908432e+01
4.690228737489858801e+00,-4.226383788875387459e+00,-6.655785160886257046e+00
5.187672488915219304e+01,3.094274047003428052e+01,3.109549539468259383e+01
4.907539687253303384e+01,4.507439670032150758e+01,3.397614313324012159e+01
3.996340124814939543e+01,4.569225661469150879e+01,4.246730060813462870e+01
